Campagne;Annonceur;Responsable commercial;Nature;Etat planning;Prête à diffuser;Accord cadre;ODI envoyé;ODI reçu;Début;Fin;Volume total prévu;Volume clic prévu;Brut prévu;Net prévu;Taux de remise prévu;Frais techniques prévus;CPM net prévu;Volume total diffusé;Volume clic diffusé;Net diffusé;Mandataire de réservation
LA GRANDE RECRE - 74162;LUCA;JA;CL;Confirmée;Non;Non;Non;Non;24/11/2021;10/12/2021;600000;0;3000,00;2430,00;19,00;0,00;4,05;600000;0;2430,00;LUCA
L'UNIQUE VU SUR ANTENNE - 74246;L'UNIQUE;AG;PRODOP;Confirmée;Non;Non;Non;Non;06/12/2021;06/12/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;L'UNIQUE
SYSTEME U PROD - 74782;LUVI MEDIA (HAVAS REUNION);BC;PRODOP;Confirmée;Non;Non;Non;Non;30/11/2021;30/11/2021;0;0;25000,00;25000,00;0,00;0,00;0,00;0;0;25000,00;LUVI MEDIA (HAVAS REUNION)
MAINTIEN ADOM - 71771;MAINTIEN ADOM ;KC;CL;Demande;Non;Non;Non;Non;21/09/2021;30/09/2021;317460;0;4761,91;3000,00;37,00;0,00;9,45;317460;0;3000,00;MAINTIEN ADOM 
MAIRIE DE LA PLAINE DES PALMISTE - 69998;MAIRIE DE LA PLAINE DES PALMISTE;BC;CL;Confirmée;Oui;Non;Non;Non;05/07/2021;16/07/2021;833332;0;3500,00;2000,00;43,00;0,00;2,40;833332;0;2000,00;KAYAMB COMMUNICATION
FETE DE L'AIL - 72485;MAIRIE DE PETITE-ILE;BE;PROD;Confirmée;Non;Non;Non;Non;16/10/2021;16/10/2021;0;0;990,00;990,00;0,00;0,00;0,00;0;0;990,00;MAIRIE DE PETITE-ILE
FETE DE L'AIL - 72674;MAIRIE DE PETITE-ILE;BE;PROD;Confirmée;Non;Non;Non;Non;11/10/2021;11/10/2021;0;0;250,00;250,00;0,00;0,00;0,00;0;0;250,00;MAIRIE DE PETITE-ILE
FETE DE L'AIL - 73094;MAIRIE DE PETITE-ILE;BE;PROD;Demande;Non;Non;Non;Non;25/10/2021;25/10/2021;0;0;250,00;250,00;0,00;0,00;0,00;0;0;250,00;MAIRIE DE PETITE-ILE
MAIRIE DE PETITE ILE - 72468;MAIRIE DE PETITE-ILE;BE;CL;Demande;Non;Non;Non;Non;16/10/2021;24/10/2021;0;0;850,00;500,00;41,00;0,00;0,00;0;0;500,00;MAIRIE DE PETITE-ILE
MAIRIE DE SAINT DENIS - 72172;MAIRIE DE SAINT DENIS;KC;CL;Demande;Non;Non;Non;Non;05/10/2021;09/10/2021;95238;0;1428,57;1000,00;30,00;0,00;10,50;95238;0;1000,00;MAIRIE DE SAINT DENIS
MAIRIE DU TAMPON MIEL VERT - 74736;MAIRIE DU TAMPON;BE;IN;Option;Non;Non;Non;Non;05/01/2022;15/01/2022;136000;0;3590,40;2258,00;37,00;0,00;16,60;0;0;0,00;MAIRIE DU TAMPON
MAMMA MIA PRES DE CHEZ VOUS - 73121;MAMMA MIA;AG;PRODOP;Confirmée;Non;Non;Non;Non;03/11/2021;03/11/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;MAMMA MIA
MAMODO - 73163;MAMODO;KC;CL;Demande;Non;Non;Non;Non;09/12/2021;19/12/2021;427481;0;2051,91;1500,00;27,00;0,00;3,51;427481;0;1500,00;MAMODO
MAMODO - 74685;MAMODO;KC;CL;Confirmée;Non;Non;Non;Non;08/12/2021;19/12/2021;427481;0;2051,91;1500,00;27,00;0,00;3,51;0;0;0,00;MAMODO
MARCHE FORAIN DE L'ETANG SALE - 73726;MARCHE FORAIN DE L'ETANG SALE;AG;DIGOPS;Confirmée;Oui;Non;Non;Non;22/11/2021;03/12/2021;42000;0;201,60;200,00;1,00;0,00;4,76;42000;0;200,00;MARCHE FORAIN DE L'ETANG SALE
MASCARIN FETES FIN D'ANNEE - 71197;MASCARIN SAS;BC;CL;Confirmée;Non;Non;Non;Non;08/11/2021;15/12/2021;666666;0;3333,34;3000,00;10,00;0,00;4,50;666666;0;3000,00;MASCARIN SAS
MASCARIN PARR METEO - 71973;MASCARIN SAS;BC;EXTWB;Confirmée;Non;Non;Non;Non;01/10/2021;31/10/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;MASCARIN SAS
MAUVILAC - 73596;MAUVILAC SAS;BE;CL;Demande;Non;Non;Non;Non;15/12/2021;20/12/2021;200000;0;1200,00;1140,00;5,00;0,00;5,70;0;0;0,00;TOM POUCE-MEDICIS
MAUVILAC - 73666;MAUVILAC SAS;BE;CL;Demande;Non;Non;Non;Non;15/12/2021;20/12/2021;23570;0;141,42;134,35;5,00;0,00;5,70;23570;0;134,35;TOM POUCE-MEDICIS
MAUVILAC - METISSE - 70759;MAUVILAC SAS;BE;IN;Demande;Non;Non;Non;Non;23/08/2021;05/09/2021;58113;0;1662,04;1500,00;10,00;0,00;25,81;58113;0;1500,00;NAUTILUS MEDIARSENAL
MAUVILAC - METISSE - 71340;MAUVILAC SAS;BE;CL;Confirmée;Oui;Non;Non;Non;27/09/2021;10/10/2021;219298;0;1052,63;1000,00;5,00;0,00;4,56;219298;0;1000,00;NAUTILUS MEDIARSENAL
MAUVILAC HEMISPHERE - 70760;MAUVILAC SAS;BE;IN;Demande;Non;Non;Non;Non;13/09/2021;26/09/2021;52101;0;1662,04;1500,00;10,00;0,00;28,79;52101;0;1500,00;NAUTILUS MEDIARSENAL
MAUVILAC HEMISPHERE - 72827;MAUVILAC SAS;BE;IN;Confirmée;Oui;Non;Non;Non;25/10/2021;07/11/2021;52102;0;1662,05;1500,00;10,00;0,00;28,79;52102;0;1500,00;NAUTILUS MEDIARSENAL
MAUVILAC PARR TOUR CYCLISTE AR - 74228;MAUVILAC SAS;BE;EXTWB;Confirmée;Non;Non;Non;Non;23/11/2021;28/11/2021;53272;0;125,00;125,00;0,00;0,00;2,35;0;0;0,00;NAUTILUS MEDIARSENAL
MAUVILAC PARR TOUR CYCLISTE AR - 74287;MAUVILAC SAS;BE;DIGOPS;Confirmée;Oui;Non;Non;Non;25/11/2021;29/11/2021;600000;0;3200,00;1590,00;50,00;0,00;2,65;0;0;0,00;NAUTILUS MEDIARSENAL
MAUVILAC PARR TOUR CYCLISTE AR - 74295;MAUVILAC SAS;BE;PRODOP;Confirmée;Non;Non;Non;Non;25/11/2021;25/11/2021;0;0;1135,00;1135,00;0,00;0,00;0,00;0;0;1135,00;NAUTILUS MEDIARSENAL
J'ADORE PDCV - 74412;MOCHANE;AG;PRODOP;Confirmée;Non;Non;Non;Non;04/12/2021;04/12/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;MOCHANE
HOLLYWOOD EURO 2021 - 69213;MONDELEZ FRANCE OI;FB;CL;Confirmée;Non;Non;Non;Non;15/06/2021;11/07/2021;300000;0;4500,00;3000,00;33,00;0,00;10,00;300000;0;3000,00;UNIT MEDIA
MILKA PA L'AMOUR EST DANS LE PRE - 71019;MONDELEZ FRANCE OI;FB;EXTWB;Confirmée;Non;Non;Non;Non;24/08/2021;30/11/2021;459024;0;1500,00;1500,00;0,00;0,00;3,27;459024;0;1500,00;UNIT MEDIA
MONDELEZ MISS REUNION - 70683;MONDELEZ FRANCE OI;FB;MISS;Confirmée;Non;Non;Non;Non;03/08/2021;03/08/2021;0;0;400,00;400,00;0,00;0,00;0,00;0;0;400,00;UNIT MEDIA
MONDELEZ RDC AOUT 21 - 69887;MONDELEZ FRANCE OI;FB;CL;Confirmée;Oui;Non;Non;Non;09/08/2021;15/08/2021;155945;0;2339,18;2000,00;14,00;0,00;12,83;155945;0;2000,00;UNIT MEDIA
REVE D'OR PDCV - 74406;MOUTOUCOMARAPOULLE M.HELENE;AG;PRODOP;Confirmée;Non;Non;Non;Non;02/12/2021;02/12/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;MOUTOUCOMARAPOULLE M.HELENE
MUTA SANTE - 69672;MUTUALITE DE LA REUNION;FB;IN;Confirmée;Oui;Non;Non;Non;17/09/2021;31/10/2021;655000;0;14410,00;10087,00;30,00;0,00;15,40;655000;0;10087,00;MUTUALITE DE LA REUNION
MADO LE NOEL DES MISS - 74722;NEPTUNE;BE;PRODOP;Option;Non;Non;Non;Non;15/12/2021;15/12/2021;0;0;9000,00;9000,00;0,00;0,00;0,00;0;0;9000,00;NEPTUNE
MADO LE NOEL DES MISS - 74729;NEPTUNE;BE;HMOPS;Option;Non;Non;Non;Non;15/12/2021;15/12/2021;0;0;2000,00;2000,00;0,00;0,00;0,00;0;0;2000,00;NEPTUNE
MADO LE NOEL DES MISS - 74733;NEPTUNE;BE;DIGOPS;Option;Non;Non;Non;Non;15/12/2021;23/12/2021;210000;0;4280,00;1000,00;77,00;0,00;4,76;0;0;0,00;NEPTUNE
NESTLE - NESCAFE - 71736;NESTLE FRANCE (REUNION);BC;IN;Confirmée;Oui;Non;Non;Non;27/10/2021;10/11/2021;106032;0;2332,70;2000,00;14,00;0,00;18,86;106032;0;2000,00;TOM POUCE-MEDICIS
NESTLE MAGGI - 69909;NESTLE FRANCE (REUNION);BC;IN;Confirmée;Oui;Non;Non;Non;07/07/2021;21/07/2021;75547;0;1662,03;1500,00;10,00;0,00;19,86;75547;0;1500,00;TOM POUCE-MEDICIS
NESTLE PARR ICI TOUT COMMENCE - 70027;NESTLE FRANCE (REUNION);BC;EXTWB;Confirmée;Non;Non;Non;Non;01/07/2021;31/07/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;TOM POUCE-MEDICIS
NESTLE PARR KOH LANTA - 70997;NESTLE FRANCE (REUNION);BC;EXTWB;Confirmée;Oui;Non;Non;Non;25/08/2021;08/12/2021;49524;0;1500,00;1500,00;0,00;0,00;30,29;0;0;1500,00;AGENCE MEDICIS (VITAMEDIA)
NORDEV SALON DE LA MAISON - 71303;NORDEV;FB;CL;Confirmée;Non;Non;Non;Non;20/10/2021;31/10/2021;320000;0;3100,00;2000,00;35,00;0,00;6,25;320000;0;2000,00;NORDEV
CPLR LAPIN PEI - 74741;NOUVEL ANNONCEUR;BC;CL;Option;Non;Non;Non;Non;14/12/2021;24/12/2021;575000;0;2875,00;2012,50;30,00;0,00;3,50;0;0;0,00;NOUVEL ANNONCEUR
JUST NATURAL VU SUR ANTENNE - 74637;NOUVEL ANNONCEUR;AN;PRODOP;Option;Non;Non;Non;Non;13/12/2021;13/12/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;NOUVEL ANNONCEUR
MAS BRUNCH VU SUR ANTENNE - 74072;NOUVEL ANNONCEUR;BE;PRODOP;Option;Non;Non;Non;Non;01/01/2022;01/01/2022;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;NOUVEL ANNONCEUR
MIRAGE VU SUR ANTENNE - 74528;NOUVEL ANNONCEUR;AN;PRODOP;Confirmée;Non;Non;Non;Non;06/12/2021;06/12/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;NOUVEL ANNONCEUR
MIRAGE VU SUR ANTENNE - 74529;NOUVEL ANNONCEUR;AN;DIGOPS;Confirmée;Oui;Non;Non;Non;06/12/2021;10/12/2021;150000;0;720,00;500,00;31,00;0,00;3,33;0;0;0,00;NOUVEL ANNONCEUR
NOUVEL ANNONCEUR - 69908;NOUVEL ANNONCEUR;ARP;CL;Demande;Non;Non;Non;Non;01/07/2021;31/12/2021;10000;0;100,00;20,00;80,00;0,00;0,00;0;0;20,00;NOUVEL ANNONCEUR
NOUVEL ANNONCEUR - 72746;NOUVEL ANNONCEUR;BE;CL;Demande;Non;Non;Non;Non;01/11/2021;31/12/2021;0;0;0,00;0,00;0,00;0,00;0,00;0;0;0,00;NOUVEL ANNONCEUR
NOUVEL ANNONCEUR - 73590;NOUVEL ANNONCEUR;BE;CL;Demande;Non;Non;Non;Non;01/12/2021;15/12/2021;300000;0;1500,00;1282,50;14,00;0,00;4,28;0;0;0,00;NOUVEL ANNONCEUR
NOUVEL ANNONCEUR - 73591;NOUVEL ANNONCEUR;BE;CL;Demande;Non;Non;Non;Non;01/12/2021;15/12/2021;0;0;850,00;850,00;0,00;0,00;0,00;0;0;500,00;NOUVEL ANNONCEUR
NOUVEL ANNONCEUR - 73592;NOUVEL ANNONCEUR;BE;CL;Demande;Non;Non;Non;Non;10/12/2021;15/12/2021;0;0;1250,00;1250,00;0,00;0,00;0,00;0;0;0,00;LUVI MEDIA (HAVAS REUNION)
NOUVEL ANNONCEUR - 73593;NOUVEL ANNONCEUR;BE;IN;Demande;Non;Non;Non;Non;10/12/2021;20/12/2021;100000;0;2200,00;1776,50;19,00;0,00;17,77;0;0;0,00;NOUVEL ANNONCEUR
NOUVEL ANNONCEUR - 73636;NOUVEL ANNONCEUR;BE;CL;Demande;Non;Non;Non;Non;10/12/2021;20/12/2021;100000;0;600,00;600,00;0,00;0,00;6,00;0;0;0,00;NOUVEL ANNONCEUR
NOUVEL ANNONCEUR - 73663;NOUVEL ANNONCEUR;BE;CL;Demande;Non;Non;Non;Non;10/12/2021;20/12/2021;27000;0;162,00;137,70;15,00;0,00;5,10;0;0;0,00;NOUVEL ANNONCEUR
NOUVEL ANNONCEUR - 73670;NOUVEL ANNONCEUR;BE;IN;Demande;Non;Non;Non;Non;10/12/2021;20/12/2021;27000;0;594,00;479,66;19,00;0,00;17,77;27000;0;479,66;NOUVEL ANNONCEUR
NOUVEL ANNONCEUR - 73673;NOUVEL ANNONCEUR;BE;CL;Demande;Non;Non;Non;Non;10/12/2021;20/12/2021;100000;0;2200,00;1776,50;19,00;0,00;17,77;100000;0;1776,50;NOUVEL ANNONCEUR
SAINT PAUL OMS - 71213;NOUVEL ANNONCEUR;BE;IN;Option;Non;Non;Non;Non;18/09/2021;25/09/2021;73330;0;2339,19;2000,00;15,00;0,00;27,27;0;0;0,00;NOUVEL ANNONCEUR
TENDANCE BOUTIK VU SUR  ANTENNE - 74611;NOUVEL ANNONCEUR;BE;PRODOP;Option;Non;Non;Non;Non;08/12/2021;08/12/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;NOUVEL ANNONCEUR
ZESPRI - 71400;NOUVEL ANNONCEUR;BC;IN;Confirmée;Non;Non;Non;Non;09/09/2021;09/10/2021;71238;0;1567,24;1340,00;14,00;0,00;18,81;71238;0;1340,00;SMART SHOPPER
NUR-SUN - 65867;NUR-SUN;AN;CL;Demande;Non;Non;Non;Non;01/02/2021;31/12/2021;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;NUR-SUN
ODORALINE - 67731;ODORALINE;AN;CL;Demande;Non;Non;Non;Non;01/04/2021;31/12/2021;0;0;1000,00;0,00;100,00;0,00;0,00;0;0;0,00;ODORALINE
OTI FESTIVAL RANDO - 71445;OFF TOURISME INTERCOMMUNAL OUEST;FB;CL;Confirmée;Oui;Non;Non;Non;27/09/2021;06/10/2021;620000;0;4300,00;2510,00;42,00;0,00;4,05;620000;0;2510,00;OFF TOURISME INTERCOMMUNAL OUEST
OTI OUEST - FESTIVAL DE L'OCEAN - 68948;OFF TOURISME INTERCOMMUNAL OUEST;FB;CL;Confirmée;Non;Non;Non;Non;28/06/2021;06/07/2021;600000;0;3000,00;1843,00;39,00;0,00;3,07;600000;0;1843,00;OFF TOURISME INTERCOMMUNAL OUEST
OTI OUEST NOEL SOUS LES ARBRES - 73279;OFF TOURISME INTERCOMMUNAL OUEST;FB;CL;Confirmée;Oui;Non;Non;Non;22/11/2021;03/12/2021;700000;0;3500,00;2362,50;33,00;0,00;3,38;700000;0;2362,50;OFF TOURISME INTERCOMMUNAL OUEST
OTI OUEST ZARLOR - 72083;OFF TOURISME INTERCOMMUNAL OUEST;FB;CL;Confirmée;Oui;Non;Non;Non;11/10/2021;21/10/2021;1000000;0;5000,00;2488,48;50,00;0,00;2,49;1000000;0;2488,48;OFF TOURISME INTERCOMMUNAL OUEST
OFFICE DE TOURISME SEYCHELLES - 70155;OFFICE DU TOURISME SEYCHELLES;JA;CL;Demande;Non;Non;Non;Non;01/08/2021;15/12/2021;1000000;0;5500,00;4675,00;15,00;0,00;4,68;948000;0;4454,00;OFFICE DU TOURISME SEYCHELLES
OFIM PARR METEO - 71961;OFIM 2;KC;EXTWB;Confirmée;Non;Non;Non;Non;01/10/2021;31/10/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;OFIM 2
OFIM PARR METEO - 73859;OFIM 2;KC;EXTWB;Confirmée;Non;Non;Non;Non;01/12/2021;31/12/2021;425216;0;500,00;500,00;0,00;0,00;1,18;217200;0;500,00;OFIM 2
ODB - 68629;OPTIC DEVELOPPEMENT;BC;CL;Confirmée;Non;Non;Non;Non;01/05/2021;30/04/2022;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;OPTIC DEVELOPPEMENT
ODB 40 ANS NOVEMBRE 2021 - 73182;OPTIC DEVELOPPEMENT;BC;IN;Confirmée;Oui;Non;Non;Non;10/11/2021;30/11/2021;132071;0;3428,57;2400,00;30,00;0,00;18,17;132071;0;2400,00;OPTIC DEVELOPPEMENT
ODB NOEL - 73188;OPTIQUE DE BOURBON;BC;IN;Confirmée;Oui;Non;Non;Non;22/11/2021;12/12/2021;119880;0;3428,57;2400,00;30,00;0,00;20,02;119880;0;2400,00;OPTIQUE DE BOURBON
OPTIQUE DE BOURBON - 73351;OPTIQUE DE BOURBON;BC;PROD;Confirmée;Non;Non;Non;Non;04/11/2021;04/11/2021;0;0;250,00;250,00;0,00;0,00;0,00;0;0;250,00;OPTIQUE DE BOURBON
ORANGE - 69923;ORANGE REUNION SA;JA;CL;Confirmée;Non;Non;Non;Non;26/07/2021;18/08/2021;0;0;800,00;800,00;0,00;0,00;0,00;0;0;800,00;UNIT MEDIA .
ORANGE - 71255;ORANGE REUNION SA;JA;CL;Confirmée;Oui;Non;Non;Non;04/09/2021;12/09/2021;500000;0;2100,00;1705,74;19,00;0,00;3,41;500000;0;1705,74;UNIT MEDIA .
ORANGE - 71256;ORANGE REUNION SA;JA;CL;Confirmée;Non;Non;Non;Non;04/09/2021;12/09/2021;425000;0;1875,00;300,00;84,00;0,00;0,71;425000;0;300,00;UNIT MEDIA .
ORANGE BANK - 69573;ORANGE REUNION SA;JA;CL;Confirmée;Oui;Non;Non;Non;09/08/2021;15/08/2021;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;UNIT MEDIA .
ORANGE BLACK FRIDAY - 72930;ORANGE REUNION SA;JA;CL;Confirmée;Oui;Non;Non;Non;10/11/2021;23/11/2021;0;0;2000,00;1300,00;35,00;0,00;0,00;0;0;1300,00;UNIT MEDIA .
ORANGE LIVEBOX - 73531;ORANGE REUNION SA;JA;CL;Confirmée;Oui;Non;Non;Non;18/11/2021;24/11/2021;600000;0;2400,00;2052,00;14,00;0,00;3,42;456000;0;1436,40;UNIT MEDIA .
ORANGE NOËL - 72936;ORANGE REUNION SA;JA;CL;Confirmée;Non;Non;Non;Non;01/12/2021;31/12/2021;0;0;850,00;500,00;41,00;0,00;0,00;0;0;500,00;UNIT MEDIA .
ORANGE PROMO FIBRE - 69659;ORANGE REUNION SA;JA;CL;Confirmée;Non;Non;Non;Non;01/07/2021;23/07/2021;0;0;300,00;300,00;0,00;0,00;0,00;0;0;300,00;UNIT MEDIA .
ORANGE RENFORT SAMSUNG - 73578;ORANGE REUNION SA;JA;CL;Confirmée;Oui;Non;Non;Non;01/12/2021;01/01/2022;254000;0;3810,00;3086,10;19,00;0,00;12,15;254000;0;3086,10;UNIT MEDIA .
OTAKU - 71688;OTAKU;JA;CL;Confirmée;Non;Non;Non;Non;01/10/2021;31/10/2021;0;0;500,00;150,00;70,00;0,00;0,00;0;0;150,00;OTAKU
OUTBRAIN - 71221;OUTBRAIN UK LTD;ARP;CL;Confirmée;Non;Non;Non;Non;01/07/2021;31/07/2021;0;0;4447,15;4447,15;0,00;0,00;0,00;0;0;4447,15;OUTBRAIN UK LTD
OUTBRAIN - 71958;OUTBRAIN UK LTD;ARP;CL;Confirmée;Non;Non;Non;Non;01/08/2021;31/08/2021;0;0;3401,41;3401,41;0,00;0,00;0,00;0;0;3401,41;OUTBRAIN UK LTD
OUTBRAIN - 73032;OUTBRAIN UK LTD;ARP;CL;Confirmée;Non;Non;Non;Non;01/09/2021;30/09/2021;0;0;2961,86;2961,86;0,00;0,00;0,00;0;0;2961,86;OUTBRAIN UK LTD
OUTBRAIN - 73819;OUTBRAIN UK LTD;ARP;CL;Confirmée;Non;Non;Non;Non;01/10/2021;31/10/2021;0;0;2604,29;2604,29;0,00;0,00;0,00;0;0;2604,29;OUTBRAIN UK LTD
PARDON - 73331;PARDON ;KC;CL;Confirmée;Oui;Non;Non;Non;01/12/2021;12/12/2021;400000;0;1600,00;1296,00;19,00;0,00;3,24;400000;0;1296,00;PARDON 
PC CONSEIL - 72249;PC CONSEIL;KC;CL;Demande;Non;Non;Non;Non;01/11/2021;30/11/2021;194931;0;2923,97;2500,00;14,00;0,00;12,83;62378;0;800,00;PC CONSEIL
PHOENIX REUNION - 72812;PHOENIX REUNION;JA;CL;Confirmée;Oui;Non;Non;Non;21/10/2021;31/10/2021;350000;0;2150,00;2064,00;4,00;0,00;5,90;350000;0;2064,00;PHOENIX REUNION
PHOENIX REUNION - 72814;PHOENIX REUNION;JA;CL;Demande;Non;Non;Non;Non;21/10/2021;31/10/2021;260000;0;1600,00;1536,00;4,00;0,00;5,91;260000;0;1536,00;PHOENIX REUNION
PHOENIX REUNION - 72838;PHOENIX REUNION;JA;PROD;Demande;Non;Non;Non;Non;21/10/2021;31/10/2021;0;0;250,00;250,00;0,00;0,00;0,00;0;0;250,00;PHOENIX REUNION
POKE RUN PRES DE CHEZ VOUS - 74693;POKE RUN;AN;PRODOP;Confirmée;Non;Non;Non;Non;08/12/2021;08/12/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;POKE RUN
PREFECTURE SGARC - 71652;PREFECTURE DE LA REUNION;FB;CL;Demande;Non;Non;Non;Non;20/09/2021;29/09/2021;1200000;0;7000,00;4900,00;30,00;0,00;4,08;1200000;0;4900,00;PREFECTURE DE LA REUNION
PTIT GOURMAND PARR ICI TOUT COM - 72112;PROCOM INTERNATIONAL;BC;EXTWB;Confirmée;Non;Non;Non;Non;01/10/2021;31/10/2021;0;0;250,00;250,00;0,00;0,00;0,00;0;0;250,00;TOM POUCE-MEDICIS
QUESSARY - 73306;QUESSARY PEINTURE CARROSSERIE;AG;PRODOP;Confirmée;Non;Non;Non;Non;25/10/2021;25/10/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;QUESSARY PEINTURE CARROSSERIE
QUINCAILLERIE TSENG - 65375;QUINCAILLERIE TSENG;JA;CL;Demande;Non;Non;Non;Non;01/01/2021;31/12/2021;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;QUINCAILLERIE TSENG
QUINCAILLERIE TSENG - 67711;QUINCAILLERIE TSENG;KC;CL;Confirmée;Non;Non;Non;Non;01/04/2021;31/03/2022;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;QUINCAILLERIE TSENG
R DECO PARR MEILLEUR PATISSIER - 73370;RAVATE DISTRIBUTION ;BE;EXTWB;Confirmée;Oui;Non;Non;Non;05/11/2021;14/01/2022;197200;0;750,00;750,00;0,00;0,00;3,80;0;0;750,00;RAVATE DISTRIBUTION 
R ELECTRO PARR TELEFILMS DE NOEL - 74339;RAVATE DISTRIBUTION ;BE;EXTWB;Confirmée;Non;Non;Non;Non;29/11/2021;22/01/2022;300;0;500,00;500,00;0,00;0,00;1666,67;0;0;0,00;RAVATE DISTRIBUTION 
RAVATE - 67205;RAVATE DISTRIBUTION ;JA;CL;Demande;Non;Non;Non;Non;01/04/2021;31/03/2022;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;RAVATE DISTRIBUTION 
RAVATE - 67206;RAVATE DISTRIBUTION ;JA;CL;Demande;Non;Non;Non;Non;01/04/2021;31/03/2022;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;RAVATE DISTRIBUTION 
SCENTER / GIFI - 68970;RAVATE DISTRIBUTION ;BE;CL;Confirmée;Non;Non;Non;Non;01/06/2021;31/05/2022;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;RAVATE DISTRIBUTION 
TATI RENTREE DES CLASSES - 70187;RAVATE TISSUS ;JA;CL;Option;Non;Non;Non;Non;31/07/2021;14/08/2021;0;0;3050,00;2040,00;33,00;0,00;0,00;0;0;2040,00;RAVATE TISSUS 
RAYNAL ET ROQUELAURE - 72527;RAYNAL ET ROQUELAURE-EXPORT;BC;CL;Confirmée;Non;Non;Non;Non;11/10/2021;24/10/2021;0;0;1050,00;700,00;33,00;0,00;0,00;0;0;700,00;SMART SHOPPER
WILLIAM SAURIN - 71220;RAYNAL ET ROQUELAURE-EXPORT;BC;CL;Confirmée;Non;Non;Non;Non;20/09/2021;03/10/2021;0;0;1450,00;700,00;52,00;0,00;0,00;0;0;700,00;SMART SHOPPER
ZAPETTI - 72883;RAYNAL ET ROQUELAURE-EXPORT;BC;CL;Demande;Non;Non;Non;Non;25/10/2021;07/11/2021;0;0;350,00;0,00;100,00;0,00;0,00;0;0;0,00;SMART SHOPPER
ZAPETTI - 73007;RAYNAL ET ROQUELAURE-EXPORT;BC;CL;Confirmée;Non;Non;Non;Non;28/10/2021;06/11/2021;52631;0;789,47;750,00;5,00;0,00;14,25;52631;0;750,00;SMART SHOPPER
REGION - PLENIERE INVESTITURE - 69985;REGION REUNION;FB;CL;Confirmée;Non;Non;Non;Non;01/07/2021;02/07/2021;250000;0;750,00;630,00;16,00;0,00;2,52;250000;0;630,00;REGION REUNION
REGION CAMPAGNE JOURNAL DIGITAL - 65807;REGION REUNION;FB;CL;Confirmée;Non;Non;Non;Non;03/03/2021;13/10/2021;9000000;0;45000,00;23750,00;47,00;0,00;2,49;9000000;0;23750,00;REGION REUNION
REGION CAMPAGNE JOURNAL DIGITAL - 72154;REGION REUNION;FB;CL;Confirmée;Non;Non;Non;Non;29/11/2021;02/01/2022;1350000;0;6750,00;3750,00;44,00;0,00;2,22;2550000;0;6750,00;REGION REUNION
REGION CONTINUITE TERRITORIALE - 71637;REGION REUNION;FB;CL;Demande;Non;Non;Non;Non;08/09/2021;14/09/2021;500000;0;2500,00;1500,00;40,00;0,00;3,00;500000;0;1500,00;REGION REUNION
REGION ETUDIER VIVRE AU QUEBEC - 73035;REGION REUNION;FB;CL;Confirmée;Oui;Non;Non;Non;01/11/2021;07/11/2021;500000;0;1500,00;1050,00;30,00;0,00;2,10;500000;0;1050,00;REGION REUNION
REGION MALOYA - 72292;REGION REUNION;FB;CL;Confirmée;Oui;Non;Non;Non;30/09/2021;02/10/2021;300000;0;2500,00;1750,00;30,00;0,00;5,83;300000;0;1750,00;REGION REUNION
REGION REUNION - LE LOUVRE - 69316;REGION REUNION;FB;CL;Confirmée;Oui;Non;Non;Non;16/08/2021;03/09/2021;600000;0;3000,00;1500,00;50,00;0,00;2,50;600000;0;1500,00;REGION REUNION
REGION REUNION EXPO RESONANCE - 71939;REGION REUNION;FB;CL;Demande;Non;Non;Non;Non;20/09/2021;27/10/2021;250000;0;3750,00;2625,00;30,00;0,00;10,50;250000;0;2625,00;REGION REUNION
REGION REUNION METIS - 74655;REGION REUNION;FB;DIGOPS;Confirmée;Non;Non;Non;Non;29/11/2021;19/12/2021;1091000;0;10902,90;5000,00;54,00;0,00;0,00;1091000;0;5000,00;REGION REUNION
